Make,Model,Engine Size(L),Cylinders,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Vehicle Class_COMPACT,Vehicle Class_FULL-SIZE,Vehicle Class_MID-SIZE,Vehicle Class_MINICOMPACT,Vehicle Class_MINIVAN,Vehicle Class_PICKUP TRUCK - SMALL,Vehicle Class_PICKUP TRUCK - STANDARD,Vehicle Class_SPECIAL PURPOSE VEHICLE,Vehicle Class_STATION WAGON - MID-SIZE,Vehicle Class_STATION WAGON - SMALL,Vehicle Class_SUBCOMPACT,Vehicle Class_SUV - SMALL,Vehicle Class_SUV - STANDARD,Vehicle Class_TWO-SEATER,Vehicle Class_VAN - CARGO,Vehicle Class_VAN - PASSENGER,Transmission_A10,Transmission_A4,Transmission_A5,Transmission_A6,Transmission_A7,Transmission_A8,Transmission_A9,Transmission_AM5,Transmission_AM6,Transmission_AM7,Transmission_AM8,Transmission_AM9,Transmission_AS10,Transmission_AS4,Transmission_AS5,Transmission_AS6,Transmission_AS7,Transmission_AS8,Transmission_AS9,Transmission_AV,Transmission_AV10,Transmission_AV6,Transmission_AV7,Transmission_AV8,Transmission_M5,Transmission_M6,Transmission_M7,Fuel Type_D,Fuel Type_E,Fuel Type_N,Fuel Type_X,Fuel Type_Z,EngineSize_Cylinders,CO2 Emissions Category
BMW,X3 xDRIVE28i,-0.851086201165638,-0.8769341163215539,11.1,8.4,-0.3793731345366398,29,-0.3906127363430891,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,X3 xDRIVE35i,-0.11853519538053964,0.20642873888631294,12.7,8.8,-0.04000367477741267,26,-0.0026608826255420143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,X4 xDRIVE28i,-0.851086201165638,-0.8769341163215539,11.7,8.4,-0.277562296608872,28,-0.27254043303774866,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,X4 xDRIVE35i,-0.11853519538053964,0.20642873888631294,12.7,8.8,-0.04000367477741267,26,-0.0026608826255420143,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,X5 M,0.9070362127185984,1.2897915940941798,16.6,12.1,1.2156633263317274,19,1.431074228939306,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,High
BMW,X5 xDRIVE35d,-0.11853519538053964,0.20642873888631294,9.9,7.2,-0.7866164862477127,32,-0.27254043303774866,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,18.0,Medium
BMW,X5 xDRIVE35i,-0.11853519538053964,0.20642873888631294,13.0,8.9,0.027870217174432513,25,0.06480900497750965,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,X5 xDRIVE50i,0.9070362127185984,1.2897915940941798,16.1,10.9,0.9441677585243461,20,1.1105922628248104,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,High
BMW,X6 M,0.9070362127185984,1.2897915940941798,16.6,12.1,1.2156633263317274,19,1.431074228939306,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,High
BMW,X6 xDRIVE35i,-0.11853519538053964,0.20642873888631294,13.0,8.9,0.027870217174432513,25,0.06480900497750965,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,X6 xDRIVE50i,0.9070362127185984,1.2897915940941798,16.1,10.9,0.9441677585243461,20,1.1105922628248104,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,35.2,High
BMW,Z4 sDRIVE28i,-0.851086201165638,-0.8769341163215539,10.7,7.1,-0.6508687023440217,31,-0.7110947024575844,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BMW,Z4 sDRIVE28i,-0.851086201165638,-0.8769341163215539,10.7,6.9,-0.6848056483199443,31,-0.7448296462591103,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
BMW,Z4 sDRIVE35i,-0.11853519538053964,0.20642873888631294,13.7,10.0,0.3672396769336596,23,0.4527608586950567,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BMW,Z4 sDRIVE35is,-0.11853519538053964,0.20642873888631294,13.7,10.0,0.3672396769336596,23,0.4527608586950567,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18.0,Medium
BUICK,ENCLAVE,0.32099540809051946,0.20642873888631294,14.2,9.9,0.4351135688855054,23,0.5370982181988713,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
BUICK,LACROSSE,0.32099540809051946,0.20642873888631294,13.7,8.6,0.12968105510220088,25,0.18288130828285007,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
BUICK,LACROSSE,0.32099540809051946,0.20642873888631294,18.7,12.4,1.6229066780428003,18,0.031074061175983818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21.6,Medium
BUICK,LACROSSE AWD,0.32099540809051946,0.20642873888631294,13.9,9.1,0.23149189302996867,24,0.30095361158819045,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
BUICK,LACROSSE AWD,0.32099540809051946,0.20642873888631294,18.6,12.6,1.656843624018723,18,0.047941533076746735,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,21.6,Medium
BUICK,REGAL,-0.851086201165638,-0.8769341163215539,11.4,7.9,-0.4133100805125624,29,-0.4412151520453778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BUICK,REGAL,-0.851086201165638,-0.8769341163215539,11.6,7.6,-0.4133100805125624,29,-0.4412151520453778,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
BUICK,REGAL AWD,-0.851086201165638,-0.8769341163215539,12.4,8.7,-0.10787756672925845,26,-0.0869982421293566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BUICK,VERANO,-0.851086201165638,-0.8769341163215539,11.4,7.9,-0.4133100805125624,29,-0.4412151520453778,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
BUICK,VERANO,-0.851086201165638,-0.8769341163215539,11.6,7.6,-0.4133100805125624,29,-0.4412151520453778,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
BUICK,VERANO,-0.5580657988515988,-0.8769341163215539,11.1,7.4,-0.5490578644162534,30,-0.5930223991522441,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.6,Medium
CADILLAC,ATS,-0.851086201165638,-0.8769341163215539,11.1,7.9,-0.4472470264884856,29,-0.4749500958469037,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
CADILLAC,ATS,-0.851086201165638,-0.8769341163215539,12.2,7.9,-0.24362535063294882,27,-0.23880548923622283,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,8.0,Medium
CADILLAC,ATS,-0.4848106982730888,-0.8769341163215539,11.1,7.2,-0.5829948103921759,30,-0.62675734295377,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Medium
CADILLAC,ATS,0.32099540809051946,0.20642873888631294,12.8,8.4,-0.07394062075333527,26,-0.05326329832783076,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,ATS AWD,-0.851086201165638,-0.8769341163215539,11.5,8.5,-0.277562296608872,28,-0.27254043303774866,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
CADILLAC,ATS AWD,0.32099540809051946,0.20642873888631294,12.8,8.9,-0.00606672880149008,26,0.031074061175983818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,CTS,-0.851086201165638,-0.8769341163215539,11.5,7.9,-0.3793731345366398,29,-0.3906127363430891,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
CADILLAC,CTS,0.32099540809051946,0.20642873888631294,12.8,8.2,-0.10787756672925845,26,-0.0869982421293566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,CTS AWD,-0.851086201165638,-0.8769341163215539,12.3,8.5,-0.14181451270518106,27,-0.12073318593088242,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8.0,Medium
CADILLAC,CTS AWD,0.32099540809051946,0.20642873888631294,12.8,8.9,-0.00606672880149008,26,0.031074061175983818,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,CTS Vsport,0.32099540809051946,0.20642873888631294,15.1,9.9,0.5708613527891958,22,0.6889054653057375,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21.6,Medium
CADILLAC,ESCALADE 4WD,2.2256280231317755,1.2897915940941798,16.2,11.4,1.0120416504761913,20,1.194929622328625,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CADILLAC,ESCALADE 4WD,2.2256280231317755,1.2897915940941798,15.9,11.1,0.9441677585243461,20,1.1105922628248104,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CADILLAC,ESCALADE ESV 4WD,2.2256280231317755,1.2897915940941798,16.8,11.7,1.181726380355805,19,1.39733928513778,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CADILLAC,ESCALADE ESV 4WD,2.2256280231317755,1.2897915940941798,16.4,11.7,1.1138524884039596,20,1.3130019256339653,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CADILLAC,SRX,0.32099540809051946,0.20642873888631294,14.2,9.8,0.4351135688855054,23,0.5370982181988713,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,XTS,0.32099540809051946,0.20642873888631294,13.6,8.6,0.0957441091262783,25,0.14914636448132423,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,XTS AWD,0.32099540809051946,0.20642873888631294,13.7,8.9,0.19755494705404608,24,0.26721866778666464,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CADILLAC,XTS Vsport AWD,0.32099540809051946,0.20642873888631294,14.8,9.9,0.5369244068132732,22,0.6551705215042117,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21.6,Medium
CHEVROLET,CAMARO,0.32099540809051946,0.20642873888631294,13.3,8.8,0.0957441091262783,25,0.14914636448132423,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CHEVROLET,CAMARO,0.32099540809051946,0.20642873888631294,14.0,8.4,0.1636180010781235,25,0.2334837239851388,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,21.6,Medium
CHEVROLET,CAMARO,2.2256280231317755,1.2897915940941798,15.3,9.8,0.604798298765119,22,0.7226404091072633,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,Medium
CHEVROLET,CAMARO,2.2256280231317755,1.2897915940941798,15.0,9.9,0.5708613527891958,22,0.6889054653057375,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,49.6,Medium
CHEVROLET,CAMARO 2LS,0.32099540809051946,0.20642873888631294,12.6,7.9,-0.17575145868110364,27,-0.15446812973240825,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CHEVROLET,CAMARO Z/28,2.2256280231317755,1.2897915940941798,18.1,12.3,1.521095840115032,18,1.785291138855327,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,49.6,High
CHEVROLET,CAMARO ZL1,2.2256280231317755,1.2897915940941798,19.9,13.0,1.9622761378020275,17,2.2744478239774515,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CHEVROLET,CAMARO ZL1,2.2256280231317755,1.2897915940941798,16.6,12.4,1.24960027230765,19,1.4648091727408317,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,49.6,High
CHEVROLET,CITY EXPRESS,-0.851086201165638,-0.8769341163215539,9.7,9.0,-0.5490578644162534,30,-0.5930223991522441,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,8.0,Medium
CHEVROLET,COLORADO,-0.4848106982730888,-0.8769341163215539,11.9,8.8,-0.17575145868110364,27,-0.15446812973240825,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Medium
CHEVROLET,COLORADO,-0.4848106982730888,-0.8769341163215539,12.2,9.1,-0.07394062075333527,26,-0.05326329832783076,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.0,Medium
CHEVROLET,COLORADO,0.32099540809051946,0.20642873888631294,13.0,9.2,0.0957441091262783,25,0.14914636448132423,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CHEVROLET,COLORADO 4WD,-0.4848106982730888,-0.8769341163215539,12.7,9.5,0.0957441091262783,25,0.14914636448132423,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.0,Medium
CHEVROLET,COLORADO 4WD,0.32099540809051946,0.20642873888631294,13.5,9.8,0.26542883900589187,24,0.3346885553897163,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CHEVROLET,CORVETTE,2.2256280231317755,1.2897915940941798,14.6,8.1,0.23149189302996867,24,0.30095361158819045,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,Medium
CHEVROLET,CORVETTE Z06,2.2256280231317755,1.2897915940941798,17.7,10.2,1.1138524884039596,20,1.3130019256339653,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,49.6,High
CHEVROLET,CORVETTE Z06,2.2256280231317755,1.2897915940941798,15.7,10.6,0.8084199746206552,21,0.9587850157179442,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,49.6,High
CHEVROLET,CRUZE,-1.290616804636697,-0.8769341163215539,9.0,6.2,-1.092049000031017,36,-1.217118859480472,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5.6,Low
CHEVROLET,CRUZE,-0.9975964023226577,-0.8769341163215539,10.5,6.8,-0.7526795402717895,32,-0.8291670057629249,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.2,Medium
CHEVROLET,CRUZE,-0.9975964023226577,-0.8769341163215539,9.4,6.6,-0.9902381621032489,35,-1.0990465561751315,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,7.2,Low
CHEVROLET,CRUZE ECO,-1.290616804636697,-0.8769341163215539,9.0,6.1,-1.1259859460069395,37,-1.2508538032819978,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,5.6,Low
CHEVROLET,EQUINOX FFV,-0.5580657988515988,-0.8769341163215539,10.5,7.3,-0.6508687023440217,31,-0.7110947024575844,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.6,Medium
CHEVROLET,EQUINOX FFV,-0.5580657988515988,-0.8769341163215539,15.6,10.8,0.8084199746206552,21,-0.62675734295377,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.6,Medium
CHEVROLET,EQUINOX,0.32099540809051946,0.20642873888631294,14.2,9.5,0.3672396769336596,23,0.4527608586950567,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,21.6,Medium
CHEVROLET,EQUINOX AWD FFV,-0.5580657988515988,-0.8769341163215539,11.5,8.2,-0.34543618856071723,28,-0.35687779254156327,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.6,Medium
CHEVROLET,EQUINOX AWD FFV,-0.5580657988515988,-0.8769341163215539,16.3,11.6,1.0799155424280364,20,-0.407480208243852,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.6,Medium
CHEVROLET,EXPRESS 2500 PASSENGER,1.2000566150326373,1.2897915940941798,21.0,14.2,2.3695194895130998,16,2.7467370371988133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38.4,High
CHEVROLET,EXPRESS 2500 PASSENGER,2.0791178219747555,1.2897915940941798,22.0,14.9,2.6410150573204816,15,3.0503515314125456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.0,High
CHEVROLET,EXPRESS 2500 PASSENGER FFV,2.0791178219747555,1.2897915940941798,22.0,14.9,2.6410150573204816,15,3.0503515314125456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.0,High
CHEVROLET,EXPRESS 2500 PASSENGER FFV,2.0791178219747555,1.2897915940941798,30.3,20.5,5.050538221610994,11,2.7467370371988133,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48.0,High
CHEVROLET,EXPRESS 3500 PASSENGER,1.2000566150326373,1.2897915940941798,21.3,14.3,2.403456435489023,16,2.780471981000339,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,38.4,High
CHEVROLET,EXPRESS 3500 PASSENGER,2.0791178219747555,1.2897915940941798,22.2,15.1,2.708888949272327,15,3.1346888909163604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.0,High
CHEVROLET,EXPRESS 3500 PASSENGER FFV,2.0791178219747555,1.2897915940941798,22.2,15.1,2.708888949272327,15,3.1346888909163604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48.0,High
CHEVROLET,EXPRESS 3500 PASSENGER FFV,2.0791178219747555,1.2897915940941798,30.6,20.6,5.11841211356284,11,2.814206924801865,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,48.0,High
